,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Release Date,Team,Rating,Times Listed,Number of Reviews,Genres,Plays,Playing,Backlogs,Wishlist
1196,10176,Machinarium,PC,2009,Adventure,Daedalic,0.0,0.09,0.0,0.02,0.11,2009-10-16,Amanita Design,3.7,222.0,222.0,"Adventure, Indie, Point-and-Click, Puzzle",1600.0,18.0,473.0,242.0
1197,10233,Tales of Berseria,PS3,2016,Role-Playing,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11,2016-08-18,"Bandai Namco Entertainment America, Bandai Namco Studios",3.7,555.0,555.0,RPG,3300.0,293.0,2400.0,657.0
1198,10260,Terraria,PSV,2013,Action,Screenlife,0.0,0.01,0.09,0.0,0.11,2011-05-16,"Re-Logic, Headup Games",4.0,1300.0,1300.0,"Adventure, Indie, Platform, RPG, Strategy",18000.0,673.0,2200.0,593.0
1199,10268,Sonic Generations,PC,2011,Platform,Sega,0.02,0.07,0.0,0.02,0.11,2011-11-01,"Sonic Team, Sega",3.8,1100.0,1100.0,"Adventure, Platform",9900.0,133.0,1700.0,480.0
1200,10400,Shovel Knight,WiiU,2015,Platform,Yacht Club Games,0.06,0.04,0.0,0.01,0.11,2014-06-26,Yacht Club Games,4.0,761.0,761.0,"Adventure, Indie, Platform",8500.0,135.0,1900.0,1200.0
1201,10400,Shovel Knight,WiiU,2015,Platform,Yacht Club Games,0.06,0.04,0.0,0.01,0.11,2014-06-26,Yacht Club Games,4.0,761.0,761.0,"Adventure, Indie, Platform",8500.0,135.0,1900.0,1200.0
1202,10470,The Wolf Among Us,PS3,2014,Adventure,Telltale Games,0.05,0.03,0.0,0.02,0.1,2013-10-11,Telltale Games,3.9,837.0,837.0,"Adventure, Point-and-Click",8100.0,81.0,1500.0,678.0
1203,10510,Beyond Good & Evil,XB,2003,Adventure,Ubisoft,0.08,0.02,0.0,0.0,0.1,2003-11-11,"Ubisoft Shanghai, Ubisoft",3.9,436.0,436.0,"Adventure, Shooter",2300.0,35.0,1500.0,629.0
1204,10655,Marvel vs. Capcom: Clash of Super Heroes,DC,1999,Fighting,Capcom,0.0,0.0,0.1,0.0,0.1,1998-01-12,"Virgin Interactive Entertainment (Europe) Ltd., Capcom",3.7,269.0,269.0,Fighting,2000.0,8.0,143.0,100.0
1205,10735,Persona 5,PS3,2016,Role-Playing,Unknown,0.0,0.0,0.1,0.0,0.1,2016-09-15,"Atlus, Atlus USA",4.1,1800.0,1800.0,"Adventure, RPG, Turn Based Strategy",16000.0,630.0,2800.0,1700.0
1206,10735,Persona 5,PS3,2016,Role-Playing,Unknown,0.0,0.0,0.1,0.0,0.1,2016-09-15,"Atlus, Atlus USA",4.1,1800.0,1800.0,"Adventure, RPG, Turn Based Strategy",16000.0,630.0,2800.0,1700.0
1207,10735,Persona 5,PS3,2016,Role-Playing,Unknown,0.0,0.0,0.1,0.0,0.1,2016-09-15,"Atlus, Atlus USA",4.1,1800.0,1800.0,"Adventure, RPG, Turn Based Strategy",16000.0,630.0,2800.0,1700.0
1208,10887,Psychonauts,PS2,2005,Platform,Majesco Entertainment,0.05,0.04,0.0,0.01,0.09,2005-04-19,"Double Fine Productions, Majesco Entertainment",4.0,1200.0,1200.0,"Adventure, Platform",7100.0,388.0,4200.0,1200.0
1209,10887,Psychonauts,PS2,2005,Platform,Majesco Entertainment,0.05,0.04,0.0,0.01,0.09,2005-04-19,"Double Fine Productions, Majesco Entertainment",4.0,1200.0,1200.0,"Adventure, Platform",7100.0,388.0,4200.0,1200.0
1210,10891,Digimon World: Next Order,PSV,2016,Action,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09,2016-03-17,"Bandai Namco Entertainment Europe, B.B. Studio",3.1,66.0,66.0,"Adventure, RPG, Simulator",321.0,40.0,242.0,133.0
1211,10906,Devil May Cry 4,PS4,2015,Action,Capcom,0.01,0.0,0.08,0.0,0.09,2008-01-31,"Capcom, Capcom Production Studio 1",3.6,511.0,511.0,"Adventure, Brawler",6500.0,84.0,1700.0,681.0
1212,10917,Ninja Gaiden Black,XB,2005,Action,Microsoft Game Studios,0.07,0.02,0.0,0.0,0.09,2005-09-20,"Team NINJA, Tecmo",4.3,294.0,294.0,"Adventure, Brawler",992.0,41.0,495.0,343.0
1213,10927,Shin Megami Tensei,PS,2001,Role-Playing,Atlus,0.0,0.0,0.09,0.01,0.09,1992-10-30,Atlus,3.3,433.0,433.0,RPG,1300.0,146.0,868.0,455.0
1214,11133,Ikaruga,GC,2003,Shooter,Atari,0.07,0.02,0.0,0.0,0.09,2001-12-20,Treasure,4.0,364.0,364.0,"Arcade, Indie, Puzzle, Shooter",1300.0,37.0,664.0,424.0
1215,11134,Back to the Future: The Game,PS3,2011,Adventure,Telltale Games,0.07,0.01,0.0,0.01,0.09,2010-12-22,Telltale Games,3.2,94.0,94.0,"Adventure, Point-and-Click",763.0,5.0,223.0,67.0
1216,11240,Killer7,PS2,2005,Action,Capcom,0.04,0.03,0.0,0.01,0.09,2005-06-09,"Capcom, Grasshopper Manufacture",4.3,1200.0,1200.0,"Adventure, Shooter",2800.0,237.0,2500.0,1300.0
1217,11244,Ys VIII: Lacrimosa of Dana,PSV,2016,Role-Playing,Nihon Falcom Corporation,0.0,0.0,0.09,0.0,0.09,2016-07-21,"NIS America, Nihon Falcom",4.2,620.0,620.0,"Adventure, RPG",1900.0,131.0,1100.0,575.0
1218,11418,Tom Clancy's Splinter Cell: Pandora Tomorrow,GC,2004,Action,Ubisoft,0.06,0.02,0.0,0.0,0.08,2004-03-23,"Ubisoft Shanghai, Ubisoft Entertainment",3.4,137.0,137.0,"Shooter, Tactical",1000.0,7.0,317.0,123.0
1219,11455,Final Fantasy VI,PS,1999,Role-Playing,Sony Computer Entertainment,0.0,0.0,0.08,0.01,0.08,1994-04-02,"Square Enix, Square",4.4,1600.0,1600.0,"Adventure, RPG",6100.0,312.0,3300.0,1300.0
1220,11605,Rayman Origins,PC,2012,Platform,Ubisoft,0.0,0.06,0.0,0.01,0.08,2011-11-15,"Ubisoft Montpellier, Ubisoft Entertainment",3.8,547.0,547.0,"Adventure, Platform",6200.0,85.0,1200.0,417.0
1221,11620,Terraria,3DS,2016,Action,505 Games,0.0,0.03,0.04,0.0,0.08,2011-05-16,"Re-Logic, Headup Games",4.0,1300.0,1300.0,"Adventure, Indie, Platform, RPG, Strategy",18000.0,673.0,2200.0,593.0
1222,11653,Resident Evil 3: Nemesis,GC,2003,Action,Capcom,0.06,0.02,0.0,0.0,0.08,1999-09-22,"Capcom, Capcom Planning Room 2",3.8,849.0,849.0,"Adventure, Shooter",4300.0,56.0,953.0,496.0
1223,11704,Metal Gear Solid V: The Phantom Pain,PC,2015,Action,Konami Digital Entertainment,0.0,0.07,0.0,0.0,0.08,2015-09-01,"Konami, Kojima Productions",3.8,1500.0,1500.0,"Adventure, Shooter, Tactical",14000.0,503.0,4500.0,1200.0
1224,11724,Shovel Knight,PS4,2015,Platform,Yacht Club Games,0.03,0.03,0.0,0.01,0.08,2014-06-26,Yacht Club Games,4.0,761.0,761.0,"Adventure, Indie, Platform",8500.0,135.0,1900.0,1200.0
1225,11724,Shovel Knight,PS4,2015,Platform,Yacht Club Games,0.03,0.03,0.0,0.01,0.08,2014-06-26,Yacht Club Games,4.0,761.0,761.0,"Adventure, Indie, Platform",8500.0,135.0,1900.0,1200.0
1226,11831,Beyond Good & Evil,GC,2003,Adventure,Ubisoft,0.06,0.01,0.0,0.0,0.07,2003-11-11,"Ubisoft Shanghai, Ubisoft",3.9,436.0,436.0,"Adventure, Shooter",2300.0,35.0,1500.0,629.0
1227,11846,The Wolf Among Us,XOne,2014,Adventure,Telltale Games,0.05,0.02,0.0,0.01,0.07,2013-10-11,Telltale Games,3.9,837.0,837.0,"Adventure, Point-and-Click",8100.0,81.0,1500.0,678.0
1228,11879,Dark Souls,PC,2012,Role-Playing,Namco Bandai Games,0.0,0.06,0.0,0.01,0.07,2011-09-22,"FromSoftware, Bandai Namco Entertainment",4.3,2100.0,2100.0,"Adventure, RPG",14000.0,447.0,2500.0,1400.0
1229,11879,Dark Souls,PC,2012,Role-Playing,Namco Bandai Games,0.0,0.06,0.0,0.01,0.07,2011-09-22,"FromSoftware, Bandai Namco Entertainment",4.3,2100.0,2100.0,"Adventure, RPG",14000.0,447.0,2500.0,1400.0
1230,11879,Dark Souls,PC,2012,Role-Playing,Namco Bandai Games,0.0,0.06,0.0,0.01,0.07,2011-09-22,"FromSoftware, Bandai Namco Entertainment",4.3,2100.0,2100.0,"Adventure, RPG",14000.0,447.0,2500.0,1400.0
1231,11910,"Flower, Sun, and Rain",DS,2008,Adventure,Rising Star Games,0.07,0.0,0.0,0.01,0.07,2001-05-02,"Grasshopper Manufacture, Victor Interactive Software",4.3,466.0,466.0,"Adventure, Puzzle",632.0,32.0,1000.0,1100.0
1232,11910,"Flower, Sun, and Rain",DS,2008,Adventure,Rising Star Games,0.07,0.0,0.0,0.01,0.07,2001-05-02,"Grasshopper Manufacture, Victor Interactive Software",4.3,466.0,466.0,"Adventure, Puzzle",632.0,32.0,1000.0,1100.0
1233,11931,Haunting Ground,PS2,2005,Action,Capcom,0.03,0.03,0.0,0.01,0.07,2005-04-21,"Capcom Production Studio 1, Capcom",3.8,281.0,281.0,Adventure,597.0,29.0,625.0,572.0
1234,11939,The Wolf Among Us,PSV,2014,Adventure,Telltale Games,0.05,0.0,0.0,0.02,0.07,2013-10-11,Telltale Games,3.9,837.0,837.0,"Adventure, Point-and-Click",8100.0,81.0,1500.0,678.0
1235,11950,Metal Gear Solid,GB,2000,Action,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07,1998-09-03,"Microsoft, Konami Computer Entertainment Japan",4.2,1900.0,1900.0,"Adventure, Tactical",12000.0,287.0,3000.0,1600.0
1236,12096,Resident Evil 5,PC,2009,Action,Capcom,0.01,0.04,0.0,0.01,0.07,2009-03-05,Capcom,3.1,1000.0,1000.0,"Adventure, Shooter",10000.0,176.0,1600.0,561.0
1237,12110,Alan Wake,PC,2012,Action,Nordic Games,0.0,0.06,0.0,0.01,0.07,2010-05-14,"Microsoft Game Studios, Remedy Entertainment",3.6,702.0,702.0,"Adventure, Shooter",6200.0,96.0,2000.0,741.0
1238,12135,Resident Evil 6,PS4,2016,Shooter,Capcom,0.05,0.0,0.0,0.01,0.07,2012-10-02,Capcom,2.5,888.0,888.0,"Adventure, Shooter",7800.0,189.0,1800.0,552.0
1239,12135,Resident Evil 6,PS4,2016,Shooter,Capcom,0.05,0.0,0.0,0.01,0.07,2012-10-02,Capcom,2.5,888.0,888.0,"Adventure, Shooter",7800.0,189.0,1800.0,552.0
1240,12266,The LEGO Movie Videogame,PC,2014,Action,Warner Bros. Interactive Entertainment,0.02,0.04,0.0,0.01,0.06,2014-02-04,"WB Games, TT Fusion",2.8,184.0,184.0,"Adventure, Puzzle",1700.0,11.0,239.0,73.0
1241,12345,Tom Clancy's Splinter Cell: Pandora Tomorrow,GBA,2004,Action,Ubisoft,0.05,0.02,0.0,0.0,0.06,2004-03-23,"Ubisoft Shanghai, Ubisoft Entertainment",3.4,137.0,137.0,"Shooter, Tactical",1000.0,7.0,317.0,123.0
1242,12434,Zero Escape: Zero Time Dilemma,3DS,2016,Adventure,Aksys Games,0.04,0.0,0.01,0.01,0.06,2016-06-28,"Aksys Games, Spike ChunSoft",3.0,350.0,350.0,"Adventure, Puzzle, RPG, Strategy, Visual Novel",2900.0,64.0,1200.0,402.0
1243,12442,Terraria,PS4,2014,Action,505 Games,0.0,0.05,0.01,0.01,0.06,2011-05-16,"Re-Logic, Headup Games",4.0,1300.0,1300.0,"Adventure, Indie, Platform, RPG, Strategy",18000.0,673.0,2200.0,593.0
1244,12452,Zero Escape: Zero Time Dilemma,PSV,2016,Adventure,Aksys Games,0.03,0.0,0.02,0.01,0.06,2016-06-28,"Aksys Games, Spike ChunSoft",3.0,350.0,350.0,"Adventure, Puzzle, RPG, Strategy, Visual Novel",2900.0,64.0,1200.0,402.0
1245,12467,The Witcher,PC,2007,Role-Playing,Atari,0.0,0.05,0.0,0.01,0.06,2007-10-26,"Atari, CD Projekt RED",3.0,220.0,220.0,"Adventure, RPG",1600.0,57.0,540.0,168.0
1246,12490,Odin Sphere: Leifthrasir,PS3,2016,Role-Playing,Nippon Ichi Software,0.01,0.02,0.03,0.01,0.06,2016-01-14,"Atlus, Vanillaware",4.1,228.0,228.0,RPG,895.0,71.0,740.0,349.0
1247,12498,Remember Me,PC,2013,Action,Capcom,0.0,0.05,0.0,0.01,0.06,2013-06-03,"Capcom, ""DONT NOD""",2.9,179.0,179.0,"Adventure, Platform",1600.0,22.0,526.0,239.0
1248,12592,Back to the Future: The Game,Wii,2011,Adventure,Telltale Games,0.05,0.0,0.0,0.0,0.06,2010-12-22,Telltale Games,3.2,94.0,94.0,"Adventure, Point-and-Click",763.0,5.0,223.0,67.0
1249,12624,S.T.A.L.K.E.R.: Shadow of Chernobyl,PC,2007,Shooter,THQ,0.01,0.04,0.0,0.01,0.06,2007-03-20,"GSC Game World, THQ",3.9,426.0,426.0,"RPG, Shooter",2500.0,119.0,1400.0,583.0
1250,12676,Resident Evil 2,GC,2003,Action,Capcom,0.04,0.01,0.0,0.0,0.06,2019-01-25,"Capcom, Capcom Development Division 1",4.3,2500.0,2500.0,"Adventure, Shooter",15000.0,585.0,3600.0,1900.0
1251,12676,Resident Evil 2,GC,2003,Action,Capcom,0.04,0.01,0.0,0.0,0.06,2019-01-25,"Capcom, Capcom Development Division 1",4.3,2500.0,2500.0,"Adventure, Shooter",15000.0,585.0,3600.0,1900.0
1252,12676,Resident Evil 2,GC,2003,Action,Capcom,0.04,0.01,0.0,0.0,0.06,1998-01-21,"Capcom, Factor 5",4.2,1100.0,1100.0,"Adventure, Shooter",5500.0,54.0,1100.0,597.0
1253,12676,Resident Evil 2,GC,2003,Action,Capcom,0.04,0.01,0.0,0.0,0.06,2019-01-25,"Capcom, Capcom Development Division 1",4.3,2500.0,2500.0,"Adventure, Shooter",15000.0,585.0,3600.0,1900.0
1254,12676,Resident Evil 2,GC,2003,Action,Capcom,0.04,0.01,0.0,0.0,0.06,1998-01-21,"Capcom, Factor 5",4.2,1100.0,1100.0,"Adventure, Shooter",5500.0,54.0,1100.0,597.0
1255,12705,Mirror's Edge,PC,2009,Platform,Electronic Arts,0.0,0.05,0.0,0.01,0.06,2008-11-11,"Electronic Arts, EA Digital Illusions CE",3.5,788.0,788.0,"Adventure, Platform, Shooter",12000.0,117.0,2100.0,813.0
1256,12901,Dark Souls III,PC,2016,Role-Playing,Namco Bandai Games,0.0,0.05,0.0,0.0,0.05,2016-03-24,"Bandai Namco Entertainment, FromSoftware",4.2,2400.0,2400.0,"Adventure, RPG",19000.0,851.0,4300.0,2200.0
1257,12901,Dark Souls III,PC,2016,Role-Playing,Namco Bandai Games,0.0,0.05,0.0,0.0,0.05,2016-03-24,"Bandai Namco Entertainment, FromSoftware",4.2,2400.0,2400.0,"Adventure, RPG",19000.0,851.0,4300.0,2200.0
1258,12901,Dark Souls III,PC,2016,Role-Playing,Namco Bandai Games,0.0,0.05,0.0,0.0,0.05,2016-03-24,"Bandai Namco Entertainment, FromSoftware",4.2,2400.0,2400.0,"Adventure, RPG",19000.0,851.0,4300.0,2200.0
1259,12951,Persona 2: Eternal Punishment,PSP,2012,Role-Playing,Atlus,0.0,0.0,0.05,0.0,0.05,2000-06-29,Atlus,4.1,594.0,594.0,"Adventure, RPG",1600.0,107.0,2000.0,993.0
1260,13025,Mortal Kombat X,PC,2015,Fighting,Warner Bros. Interactive Entertainment,0.01,0.04,0.0,0.0,0.05,2015-04-13,"NetherRealm Studios, WB Games",3.3,430.0,430.0,Fighting,7100.0,43.0,602.0,138.0
1261,13034,Plants vs. Zombies,PC,2009,Strategy,PopCap Games,0.0,0.04,0.0,0.01,0.05,2009-05-05,PopCap Games,3.7,719.0,719.0,"Puzzle, Real Time Strategy, Simulator, Strategy, Tactical",14000.0,117.0,493.0,82.0
1262,13046,Street Fighter V,PC,2016,Fighting,Capcom,0.0,0.05,0.0,0.0,0.05,2016-02-15,Capcom,3.0,377.0,377.0,"Arcade, Fighting",5000.0,109.0,482.0,166.0
1263,13366,Puyo Puyo Tetris,PSV,2014,Puzzle,Sega,0.0,0.0,0.05,0.0,0.05,2014-02-06,"Sega, Sonic Team",3.8,233.0,233.0,"Puzzle, Strategy",3100.0,51.0,333.0,198.0
1264,13437,Mighty No. 9,PS4,2016,Platform,Deep Silver,0.04,0.0,0.0,0.01,0.05,2016-06-21,"Inti Creates, Deep Silver",1.6,137.0,137.0,"Adventure, Arcade, Platform, Shooter",907.0,5.0,263.0,71.0
1265,13501,Resident Evil 6,PC,2012,Shooter,Capcom,0.0,0.04,0.0,0.01,0.04,2012-10-02,Capcom,2.5,888.0,888.0,"Adventure, Shooter",7800.0,189.0,1800.0,552.0
1266,13501,Resident Evil 6,PC,2012,Shooter,Capcom,0.0,0.04,0.0,0.01,0.04,2012-10-02,Capcom,2.5,888.0,888.0,"Adventure, Shooter",7800.0,189.0,1800.0,552.0
1267,13526,Puyo Puyo Tetris,PS3,2014,Puzzle,Sega,0.0,0.0,0.04,0.0,0.04,2014-02-06,"Sega, Sonic Team",3.8,233.0,233.0,"Puzzle, Strategy",3100.0,51.0,333.0,198.0
1268,13564,Life is Strange,PC,2016,Adventure,Square Enix,0.01,0.03,0.0,0.0,0.04,2015-01-29,"""DONT NOD"", Square Enix",3.4,1400.0,1400.0,"Adventure, RPG",15000.0,209.0,2100.0,817.0
1269,13564,Life is Strange,PC,2016,Adventure,Square Enix,0.01,0.03,0.0,0.0,0.04,2015-01-29,"""DONT NOD"", Square Enix",3.4,1400.0,1400.0,"Adventure, RPG",15000.0,209.0,2100.0,817.0
1270,13564,Life is Strange,PC,2016,Adventure,Square Enix,0.01,0.03,0.0,0.0,0.04,2015-01-29,"""DONT NOD"", Square Enix",3.4,1400.0,1400.0,"Adventure, RPG",15000.0,209.0,2100.0,817.0
1271,13640,Devil May Cry 4,PC,2008,Action,Capcom,0.01,0.02,0.0,0.01,0.04,2008-01-31,"Capcom, Capcom Production Studio 1",3.6,511.0,511.0,"Adventure, Brawler",6500.0,84.0,1700.0,681.0
1272,13683,The Wolf Among Us,X360,2011,Adventure,Telltale Games,0.01,0.03,0.0,0.0,0.04,2013-10-11,Telltale Games,3.9,837.0,837.0,"Adventure, Point-and-Click",8100.0,81.0,1500.0,678.0
1273,13734,Grand Theft Auto: Vice City,PC,2003,Action,Take-Two Interactive,0.0,0.03,0.0,0.01,0.04,2002-10-27,"Rockstar Games, Rockstar North",3.8,1000.0,1000.0,"Adventure, Arcade, Racing, Shooter",12000.0,125.0,1600.0,526.0
1274,13742,Worms Armageddon,N64,1999,Strategy,Infogrames,0.03,0.01,0.0,0.0,0.04,1999-01-29,"Team17, Infogrames Europe",3.8,180.0,180.0,"Platform, Shooter, Strategy",2100.0,15.0,150.0,57.0
1275,13772,Terraria,XOne,2014,Action,505 Games,0.0,0.04,0.0,0.0,0.04,2011-05-16,"Re-Logic, Headup Games",4.0,1300.0,1300.0,"Adventure, Indie, Platform, RPG, Strategy",18000.0,673.0,2200.0,593.0
1276,13808,Resident Evil: Revelations,PC,2013,Action,Capcom,0.0,0.03,0.0,0.01,0.04,2012-01-26,"Tose, Capcom",3.2,469.0,469.0,"Adventure, Shooter",2900.0,55.0,939.0,297.0
1277,13810,Shadow of the Colossus,PS3,2011,Action,Sony Computer Entertainment,0.0,0.0,0.04,0.0,0.04,2005-10-18,"Sony Computer Entertainment, Inc. (SCEI), Team Ico",4.4,1500.0,1500.0,"Adventure, Platform, Puzzle",10000.0,134.0,2900.0,1700.0
1278,13810,Shadow of the Colossus,PS3,2011,Action,Sony Computer Entertainment,0.0,0.0,0.04,0.0,0.04,2018-02-06,"Sony Interactive Entertainment, Bluepoint Games",4.1,1100.0,1100.0,"Adventure, Platform, Puzzle",7800.0,242.0,3200.0,1600.0
1279,13810,Shadow of the Colossus,PS3,2011,Action,Sony Computer Entertainment,0.0,0.0,0.04,0.0,0.04,2005-10-18,"Sony Computer Entertainment, Inc. (SCEI), Team Ico",4.4,1500.0,1500.0,"Adventure, Platform, Puzzle",10000.0,134.0,2900.0,1700.0
1280,13810,Shadow of the Colossus,PS3,2011,Action,Sony Computer Entertainment,0.0,0.0,0.04,0.0,0.04,2018-02-06,"Sony Interactive Entertainment, Bluepoint Games",4.1,1100.0,1100.0,"Adventure, Platform, Puzzle",7800.0,242.0,3200.0,1600.0
1281,13810,Shadow of the Colossus,PS3,2011,Action,Sony Computer Entertainment,0.0,0.0,0.04,0.0,0.04,2005-10-18,"Sony Computer Entertainment, Inc. (SCEI), Team Ico",4.4,1500.0,1500.0,"Adventure, Platform, Puzzle",10000.0,134.0,2900.0,1700.0
1282,13860,Brothers: A Tale of Two Sons,XOne,2015,Adventure,505 Games,0.03,0.01,0.0,0.0,0.04,2013-08-07,"Starbreeze Studios, Spike ChunSoft",3.5,511.0,511.0,"Adventure, Indie, Puzzle",4000.0,28.0,1300.0,334.0
1283,13906,Saints Row 2,PC,2009,Action,THQ,0.0,0.03,0.0,0.01,0.04,2008-10-14,"Volition, THQ",3.7,412.0,412.0,"Adventure, Racing, Shooter",3600.0,56.0,803.0,191.0
1284,13952,Resident Evil 6,XOne,2016,Shooter,Capcom,0.03,0.0,0.0,0.0,0.04,2012-10-02,Capcom,2.5,888.0,888.0,"Adventure, Shooter",7800.0,189.0,1800.0,552.0
1285,13952,Resident Evil 6,XOne,2016,Shooter,Capcom,0.03,0.0,0.0,0.0,0.04,2012-10-02,Capcom,2.5,888.0,888.0,"Adventure, Shooter",7800.0,189.0,1800.0,552.0
1286,13988,Chaos;Head Noah,X360,2009,Adventure,5pb,0.0,0.0,0.04,0.0,0.04,2009-02-26,5pb.,4.0,84.0,84.0,"Adventure, Simulator, Visual Novel",199.0,73.0,215.0,174.0
1287,13988,Chaos;Head Noah,X360,2009,Adventure,5pb,0.0,0.0,0.04,0.0,0.04,2009-02-26,5pb.,4.0,84.0,84.0,"Adventure, Simulator, Visual Novel",199.0,73.0,215.0,174.0
1288,14053,Alpha Protocol,PC,2010,Role-Playing,Sega,0.0,0.03,0.0,0.01,0.04,2010-05-28,"Obsidian Entertainment, Sega",3.3,170.0,170.0,"RPG, Shooter",987.0,9.0,511.0,182.0
1289,14073,Planescape: Torment,PC,1998,Role-Playing,Interplay,0.01,0.02,0.0,0.01,0.04,1999-12-12,"Interplay Entertainment, Black Isle Studios",4.3,417.0,417.0,"RPG, Strategy",1100.0,74.0,1100.0,518.0
1290,14084,Hitman: Blood Money,PC,2006,Action,Eidos Interactive,0.0,0.03,0.0,0.01,0.04,2006-05-26,"IO Interactive, Eidos Interactive",4.0,414.0,414.0,Shooter,3200.0,37.0,859.0,238.0
1291,14230,JoJo's Bizarre Adventure: Eyes of Heaven,PS4,2015,Fighting,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,2015-12-17,"CyberConnect2, Bandai Namco Entertainment",2.8,106.0,106.0,"Arcade, Fighting",1700.0,36.0,276.0,196.0
1292,14286,The Walking Dead: Season One,PC,2012,Adventure,Avanquest Software,0.0,0.03,0.0,0.01,0.03,2012-04-24,"Telltale Games, Sony Computer Entertainment",4.0,1200.0,1200.0,"Adventure, Point-and-Click",12000.0,111.0,1100.0,467.0
1293,14377,JoJo's Bizarre Adventure: Eyes of Heaven,PS3,2015,Fighting,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,2015-12-17,"CyberConnect2, Bandai Namco Entertainment",2.8,106.0,106.0,"Arcade, Fighting",1700.0,36.0,276.0,196.0
1294,14480,Shantae and the Pirate's Curse,3DS,2015,Platform,Intergrow,0.0,0.0,0.03,0.0,0.03,2014-10-22,"WayForward Technologies, Intergrow",3.8,392.0,392.0,"Adventure, Indie, Platform, RPG",2200.0,72.0,1100.0,449.0
1295,14483,Resident Evil 4,PC,2007,Action,Ubisoft,0.0,0.02,0.0,0.01,0.03,2005-01-11,"Capcom, Capcom Production Studio 4",4.3,2300.0,2300.0,Shooter,14000.0,360.0,3000.0,1200.0
1296,14483,Resident Evil 4,PC,2007,Action,Ubisoft,0.0,0.02,0.0,0.01,0.03,2005-01-11,"Capcom, Capcom Production Studio 4",4.3,2300.0,2300.0,Shooter,14000.0,360.0,3000.0,1200.0
1297,14483,Resident Evil 4,PC,2007,Action,Ubisoft,0.0,0.02,0.0,0.01,0.03,2005-01-11,"Capcom, Capcom Production Studio 4",4.3,2300.0,2300.0,Shooter,14000.0,360.0,3000.0,1200.0
1298,14529,Braid,PC,2009,Platform,Number None,0.0,0.02,0.0,0.01,0.03,2008-08-06,"Number None Inc., Microsoft Game Studios",3.4,380.0,380.0,"Adventure, Indie, Platform, Puzzle, Strategy",3500.0,26.0,782.0,385.0
1299,14532,Star Wars: The Force Unleashed II,PC,2010,Action,LucasArts,0.03,0.0,0.0,0.0,0.03,2010-10-26,LucasArts,2.8,242.0,242.0,"Adventure, Brawler, RPG",4100.0,18.0,597.0,268.0
1300,14545,Disney's Aladdin,GBA,2003,Platform,Capcom,0.02,0.01,0.0,0.0,0.03,1993-11-21,Capcom,3.4,203.0,203.0,"Adventure, Arcade, Platform",2200.0,9.0,192.0,85.0
1301,14602,Doom,PC,1992,Shooter,id Software,0.02,0.0,0.0,0.0,0.03,2016-05-12,"id Software, Bethesda Softworks",4.0,1800.0,1800.0,Shooter,18000.0,541.0,4000.0,1400.0
1302,14602,Doom,PC,1992,Shooter,id Software,0.02,0.0,0.0,0.0,0.03,1993-12-10,"Activision, id Software",4.0,1400.0,1400.0,Shooter,11000.0,203.0,1500.0,514.0
1303,14602,Doom,PC,1992,Shooter,id Software,0.02,0.0,0.0,0.0,0.03,2016-05-12,"id Software, Bethesda Softworks",4.0,1800.0,1800.0,Shooter,18000.0,541.0,4000.0,1400.0
1304,14602,Doom,PC,1992,Shooter,id Software,0.02,0.0,0.0,0.0,0.03,1993-12-10,"Activision, id Software",4.0,1400.0,1400.0,Shooter,11000.0,203.0,1500.0,514.0
1305,14602,Doom,PC,1992,Shooter,id Software,0.02,0.0,0.0,0.0,0.03,2016-05-12,"id Software, Bethesda Softworks",4.0,1800.0,1800.0,Shooter,18000.0,541.0,4000.0,1400.0
1306,14602,Doom,PC,1992,Shooter,id Software,0.02,0.0,0.0,0.0,0.03,1993-12-10,"Activision, id Software",4.0,1400.0,1400.0,Shooter,11000.0,203.0,1500.0,514.0
1307,14602,Doom,PC,1992,Shooter,id Software,0.02,0.0,0.0,0.0,0.03,2017-11-10,"Bethesda Softworks, id Software",3.9,80.0,80.0,Shooter,2300.0,37.0,393.0,150.0
1308,14714,Max Payne,GBA,2003,Shooter,Take-Two Interactive,0.02,0.01,0.0,0.0,0.03,2001-07-23,"Gathering of Developers, Remedy Entertainment",3.9,786.0,786.0,Shooter,6300.0,102.0,1500.0,742.0
1309,14714,Max Payne,GBA,2003,Shooter,Take-Two Interactive,0.02,0.01,0.0,0.0,0.03,2001-07-23,"Gathering of Developers, Remedy Entertainment",3.9,786.0,786.0,Shooter,6300.0,102.0,1500.0,742.0
1310,14725,Max Payne 2: The Fall of Max Payne,PC,2003,Shooter,Take-Two Interactive,0.0,0.02,0.0,0.0,0.03,2003-10-14,"Remedy Entertainment, Rockstar Games",4.1,553.0,553.0,Shooter,4100.0,37.0,1100.0,464.0
1311,14797,Bully: Scholarship Edition,PC,2008,Action,Take-Two Interactive,0.0,0.02,0.0,0.0,0.03,2008-02-04,"Rockstar Games, Rockstar Toronto",4.0,330.0,330.0,Adventure,3900.0,92.0,1000.0,457.0
