Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Release Date,Team,Rating,Times Listed,Number of Reviews,Genres,Plays,Playing,Backlogs,Wishlist
Back to the Future: The Game,PS4,2015,Adventure,Telltale Games,0.1,0.04,0.0,0.03,0.17,2010-12-22,Telltale Games,3.2,94.0,94.0,"Adventure, Point-and-Click",763.0,5.0,223.0,67.0
Final Fantasy V,PS,1998,Role-Playing,SquareSoft,0.0,0.0,0.16,0.01,0.17,1992-12-06,Square Enix,3.8,532.0,532.0,"Adventure, RPG",2300.0,78.0,1200.0,460.0
Resident Evil,SAT,1997,Action,Capcom,0.0,0.0,0.17,0.0,0.17,2002-03-22,"Capcom, Capcom Production Studio 4",4.3,1000.0,1000.0,"Adventure, Puzzle",4000.0,93.0,1100.0,470.0
Resident Evil,SAT,1997,Action,Capcom,0.0,0.0,0.17,0.0,0.17,1996-03-22,"Capcom, Capcom Planning Room 2",3.7,688.0,688.0,"Adventure, Puzzle",3400.0,41.0,577.0,323.0
Fatal Frame II: Crimson Butterfly,PS2,2003,Action,Ubisoft,0.08,0.06,0.0,0.02,0.16,2003-11-27,"Tecmo Co., Ltd., Ubisoft Entertainment",4.2,398.0,398.0,Adventure,1000.0,38.0,690.0,513.0
Fatal Frame II: Crimson Butterfly,PS2,2003,Action,Ubisoft,0.08,0.06,0.0,0.02,0.16,2003-11-27,"Tecmo Co., Ltd., Ubisoft Entertainment",4.2,398.0,398.0,Adventure,1000.0,38.0,690.0,513.0
Bulletstorm,PC,2011,Shooter,Electronic Arts,0.07,0.07,0.0,0.02,0.16,2011-02-22,"People Can Fly, Electronic Arts",3.2,159.0,159.0,Shooter,2300.0,6.0,299.0,125.0
Yakuza Kiwami,PS4,2016,Adventure,Sega,0.0,0.0,0.16,0.0,0.16,2016-01-21,"Sega, Ryū Ga Gotoku Studios",3.7,1200.0,1200.0,"Adventure, Brawler, RPG",9700.0,439.0,3400.0,1000.0
Yakuza Kiwami,PS4,2016,Adventure,Sega,0.0,0.0,0.16,0.0,0.16,2016-01-21,"Sega, Ryū Ga Gotoku Studios",3.7,1200.0,1200.0,"Adventure, Brawler, RPG",9700.0,439.0,3400.0,1000.0
Yakuza Kiwami,PS4,2016,Adventure,Sega,0.0,0.0,0.16,0.0,0.16,2016-01-21,"Sega, Ryū Ga Gotoku Studios",3.7,1200.0,1200.0,"Adventure, Brawler, RPG",9700.0,439.0,3400.0,1000.0
The Walking Dead: Season One,XOne,2014,Adventure,Telltale Games,0.08,0.06,0.0,0.01,0.16,2012-04-24,"Telltale Games, Sony Computer Entertainment",4.0,1200.0,1200.0,"Adventure, Point-and-Click",12000.0,111.0,1100.0,467.0
Ultimate Spider-Man,DS,2005,Action,Activision,0.14,0.0,0.0,0.01,0.16,2005-09-21,"Activision, Beenox",3.6,300.0,300.0,Brawler,3700.0,25.0,382.0,280.0
Deadly Premonition,PS3,2010,Action,Rising Star Games,0.08,0.05,0.0,0.02,0.15,2010-02-23,"Access Games, Ignition Entertainment",3.9,431.0,431.0,"Adventure, Shooter",1400.0,48.0,991.0,628.0
Metal Gear Solid V: Ground Zeroes,X360,2014,Action,Konami Digital Entertainment,0.07,0.06,0.01,0.01,0.15,2014-03-18,"Konami, Kojima Productions",3.3,650.0,650.0,"Adventure, RPG, Shooter, Strategy",9500.0,53.0,1700.0,549.0
Metal Gear Solid V: Ground Zeroes,X360,2014,Action,Konami Digital Entertainment,0.07,0.06,0.01,0.01,0.15,2014-03-18,"Konami, Kojima Productions",3.3,650.0,650.0,"Adventure, RPG, Shooter, Strategy",9500.0,53.0,1700.0,549.0
Prince of Persia: The Sands of Time,GBA,2003,Action,Ubisoft,0.11,0.04,0.0,0.0,0.15,2003-11-06,"Ubisoft Entertainment, Ubisoft Montreal",3.6,480.0,480.0,"Adventure, Platform",5500.0,37.0,1100.0,421.0
Killer7,GC,2005,Action,Capcom,0.12,0.03,0.0,0.0,0.15,2005-06-09,"Capcom, Grasshopper Manufacture",4.3,1200.0,1200.0,"Adventure, Shooter",2800.0,237.0,2500.0,1300.0
Terraria,PC,2011,Action,Unknown,0.0,0.13,0.0,0.02,0.15,2011-05-16,"Re-Logic, Headup Games",4.0,1300.0,1300.0,"Adventure, Indie, Platform, RPG, Strategy",18000.0,673.0,2200.0,593.0
The Legend of Heroes: Trails of Cold Steel II,PSV,2014,Role-Playing,Nippon Ichi Software,0.02,0.0,0.13,0.01,0.15,2014-09-25,"NIS America, Nihon Falcom",3.7,401.0,401.0,"Adventure, RPG, Turn Based Strategy",1700.0,45.0,707.0,319.0
Odin Sphere: Leifthrasir,PSV,2016,Role-Playing,Nippon Ichi Software,0.02,0.03,0.08,0.02,0.15,2016-01-14,"Atlus, Vanillaware",4.1,228.0,228.0,RPG,895.0,71.0,740.0,349.0
The Walking Dead: Season Two,PSV,2014,Adventure,Telltale Games,0.1,0.0,0.01,0.03,0.15,2013-12-17,"Telltale Games, Skybound Games",3.5,559.0,559.0,"Adventure, Point-and-Click, Puzzle",6700.0,35.0,718.0,262.0
Rayman Raving Rabbids,DS,2007,Misc,Ubisoft,0.13,0.01,0.0,0.01,0.15,2006-11-19,"Ubisoft Entertainment, Ubisoft Montpellier",2.7,137.0,137.0,"Adventure, Platform, Puzzle",2700.0,9.0,191.0,63.0
Deus Ex: Mankind Divided,XOne,2016,Role-Playing,Square Enix,0.08,0.06,0.0,0.01,0.15,2016-08-23,Square Enix,3.5,387.0,387.0,"Adventure, RPG, Shooter",3400.0,72.0,2000.0,458.0
Rayman Origins,3DS,2012,Platform,Ubisoft,0.06,0.08,0.0,0.01,0.15,2011-11-15,"Ubisoft Montpellier, Ubisoft Entertainment",3.8,547.0,547.0,"Adventure, Platform",6200.0,85.0,1200.0,417.0
Shin Megami Tensei: Devil Summoner - Soul Hackers,PS,1999,Role-Playing,Atlus,0.0,0.0,0.14,0.01,0.15,1997-11-13,"Atlus, NIS America",3.8,470.0,470.0,"Adventure, RPG",1200.0,153.0,1600.0,651.0
Ys: The Oath in Felghana,PSP,2010,Role-Playing,Falcom Corporation,0.09,0.0,0.04,0.01,0.14,2005-07-04,"Nihon Falcom, XSEED Games",4.0,311.0,311.0,"Adventure, RPG",1000.0,32.0,503.0,210.0
Dishonored,XOne,2015,Action,Bethesda Softworks,0.08,0.05,0.0,0.01,0.14,2012-10-09,"Arkane Studios, Bethesda Softworks",3.9,1100.0,1100.0,"Adventure, RPG",14000.0,268.0,3100.0,866.0
Dishonored,XOne,2015,Action,Bethesda Softworks,0.08,0.05,0.0,0.01,0.14,2012-10-09,"Arkane Studios, Bethesda Softworks",3.9,1100.0,1100.0,"Adventure, RPG",14000.0,268.0,3100.0,866.0
Dishonored,XOne,2015,Action,Bethesda Softworks,0.08,0.05,0.0,0.01,0.14,2012-10-09,"Arkane Studios, Bethesda Softworks",3.9,1100.0,1100.0,"Adventure, RPG",14000.0,268.0,3100.0,866.0
Star Wars: Knights of the Old Republic,PC,2003,Role-Playing,LucasArts,0.01,0.1,0.0,0.02,0.14,2003-07-15,"BioWare, LucasArts",4.2,839.0,839.0,"Adventure, RPG",5300.0,180.0,2300.0,705.0
Star Wars: Knights of the Old Republic,PC,2003,Role-Playing,LucasArts,0.01,0.1,0.0,0.02,0.14,2003-07-15,"BioWare, LucasArts",4.2,839.0,839.0,"Adventure, RPG",5300.0,180.0,2300.0,705.0
Doom,GBA,2001,Shooter,Activision,0.1,0.04,0.0,0.0,0.14,2016-05-12,"id Software, Bethesda Softworks",4.0,1800.0,1800.0,Shooter,18000.0,541.0,4000.0,1400.0
Doom,GBA,2001,Shooter,Activision,0.1,0.04,0.0,0.0,0.14,1993-12-10,"Activision, id Software",4.0,1400.0,1400.0,Shooter,11000.0,203.0,1500.0,514.0
Doom,GBA,2001,Shooter,Activision,0.1,0.04,0.0,0.0,0.14,2016-05-12,"id Software, Bethesda Softworks",4.0,1800.0,1800.0,Shooter,18000.0,541.0,4000.0,1400.0
Doom,GBA,2001,Shooter,Activision,0.1,0.04,0.0,0.0,0.14,1993-12-10,"Activision, id Software",4.0,1400.0,1400.0,Shooter,11000.0,203.0,1500.0,514.0
Doom,GBA,2001,Shooter,Activision,0.1,0.04,0.0,0.0,0.14,2016-05-12,"id Software, Bethesda Softworks",4.0,1800.0,1800.0,Shooter,18000.0,541.0,4000.0,1400.0
Doom,GBA,2001,Shooter,Activision,0.1,0.04,0.0,0.0,0.14,1993-12-10,"Activision, id Software",4.0,1400.0,1400.0,Shooter,11000.0,203.0,1500.0,514.0
Doom,GBA,2001,Shooter,Activision,0.1,0.04,0.0,0.0,0.14,2017-11-10,"Bethesda Softworks, id Software",3.9,80.0,80.0,Shooter,2300.0,37.0,393.0,150.0
Hitman: Blood Money,XB,2006,Action,Eidos Interactive,0.11,0.03,0.0,0.01,0.14,2006-05-26,"IO Interactive, Eidos Interactive",4.0,414.0,414.0,Shooter,3200.0,37.0,859.0,238.0
Just Cause 3,PC,2015,Action,Square Enix,0.03,0.11,0.0,0.01,0.14,2015-11-30,"Avalanche Studios, Square Enix",3.1,269.0,269.0,Adventure,4900.0,93.0,1000.0,155.0
Injustice: Gods Among Us,PSV,2013,Fighting,Warner Bros. Interactive Entertainment,0.11,0.01,0.0,0.02,0.14,2013-04-16,"NetherRealm Studios, WB Games",3.0,364.0,364.0,"Adventure, Fighting",7100.0,17.0,502.0,112.0
The Walking Dead: Season Two,XOne,2014,Adventure,Telltale Games,0.08,0.05,0.0,0.01,0.14,2013-12-17,"Telltale Games, Skybound Games",3.5,559.0,559.0,"Adventure, Point-and-Click, Puzzle",6700.0,35.0,718.0,262.0
NBA Jam,XB,2003,Sports,Acclaim Entertainment,0.1,0.03,0.0,0.0,0.14,1993-06-02,Midway,3.6,106.0,106.0,Sport,847.0,0.0,64.0,23.0
Shovel Knight,3DS,2015,Platform,Yacht Club Games,0.07,0.04,0.01,0.01,0.13,2014-06-26,Yacht Club Games,4.0,761.0,761.0,"Adventure, Indie, Platform",8500.0,135.0,1900.0,1200.0
Shovel Knight,3DS,2015,Platform,Yacht Club Games,0.07,0.04,0.01,0.01,0.13,2014-06-26,Yacht Club Games,4.0,761.0,761.0,"Adventure, Indie, Platform",8500.0,135.0,1900.0,1200.0
DmC: Devil May Cry,XOne,2015,Action,Capcom,0.08,0.04,0.0,0.01,0.13,2013-01-15,"Ninja Theory, Capcom",3.0,432.0,432.0,"Adventure, Brawler",6300.0,62.0,1200.0,448.0
DmC: Devil May Cry,XOne,2015,Action,Capcom,0.08,0.04,0.0,0.01,0.13,2013-01-15,"Ninja Theory, Capcom",3.0,432.0,432.0,"Adventure, Brawler",6300.0,62.0,1200.0,448.0
Sin and Punishment,N64,2000,Shooter,Nintendo,0.0,0.0,0.13,0.0,0.13,2000-11-21,"Treasure, Nintendo",4.0,459.0,459.0,Shooter,1100.0,34.0,878.0,550.0
Ape Escape 3,PS2,2005,Platform,Sony Computer Entertainment,0.06,0.05,0.0,0.02,0.13,2005-07-14,"SCE Japan Studio, Sony Computer Entertainment Europe",4.3,247.0,247.0,Platform,874.0,24.0,399.0,231.0
Brothers: A Tale of Two Sons,PS4,2015,Adventure,505 Games,0.03,0.08,0.0,0.02,0.13,2013-08-07,"Starbreeze Studios, Spike ChunSoft",3.5,511.0,511.0,"Adventure, Indie, Puzzle",4000.0,28.0,1300.0,334.0
Shin Megami Tensei: Digital Devil Saga,PS2,2004,Role-Playing,Ghostlight,0.06,0.05,0.0,0.02,0.13,2004-07-15,"Atlus, Ghostlight Ltd.",4.1,657.0,657.0,RPG,2000.0,200.0,1900.0,916.0
Just Cause 2,PC,2010,Action,Square Enix,0.0,0.1,0.0,0.03,0.13,2010-03-23,"Avalanche Studios, Eidos Interactive",3.2,302.0,302.0,"Adventure, Racing, Shooter",5100.0,36.0,771.0,142.0
Batman: Arkham Knight,PC,2015,Action,Warner Bros. Interactive Entertainment,0.08,0.03,0.0,0.01,0.13,2015-06-23,"Rocksteady Studios, Warner Bros. Interactive Entertainment",3.7,1200.0,1200.0,"Adventure, Brawler",13000.0,279.0,3400.0,757.0
Batman: Arkham Knight,PC,2015,Action,Warner Bros. Interactive Entertainment,0.08,0.03,0.0,0.01,0.13,2015-06-23,"Rocksteady Studios, Warner Bros. Interactive Entertainment",3.7,1200.0,1200.0,"Adventure, Brawler",13000.0,279.0,3400.0,757.0
Batman: Arkham Knight,PC,2015,Action,Warner Bros. Interactive Entertainment,0.08,0.03,0.0,0.01,0.13,2015-06-23,"Rocksteady Studios, Warner Bros. Interactive Entertainment",3.7,1200.0,1200.0,"Adventure, Brawler",13000.0,279.0,3400.0,757.0
LEGO Batman 2: DC Super Heroes,WiiU,2013,Action,Warner Bros. Interactive Entertainment,0.05,0.07,0.0,0.01,0.13,2012-06-19,"Feral Interactive, ""Travellers Tales""",3.5,446.0,446.0,"Adventure, Brawler, Platform",4600.0,41.0,821.0,132.0
Resident Evil,PS3,2006,Action,Capcom,0.0,0.0,0.12,0.0,0.12,2002-03-22,"Capcom, Capcom Production Studio 4",4.3,1000.0,1000.0,"Adventure, Puzzle",4000.0,93.0,1100.0,470.0
Resident Evil,PS3,2006,Action,Capcom,0.0,0.0,0.12,0.0,0.12,1996-03-22,"Capcom, Capcom Planning Room 2",3.7,688.0,688.0,"Adventure, Puzzle",3400.0,41.0,577.0,323.0
Rocket League,XOne,2016,Sports,505 Games,0.03,0.09,0.0,0.01,0.12,2015-07-06,Psyonix,3.4,917.0,917.0,"Indie, Racing, Sport",17000.0,564.0,698.0,113.0
Rocket League,XOne,2016,Sports,505 Games,0.03,0.09,0.0,0.01,0.12,2015-07-06,Psyonix,3.4,917.0,917.0,"Indie, Racing, Sport",17000.0,564.0,698.0,113.0
Rocket League,XOne,2016,Sports,505 Games,0.03,0.09,0.0,0.01,0.12,2015-07-06,Psyonix,3.4,917.0,917.0,"Indie, Racing, Sport",17000.0,564.0,698.0,113.0
Alice: Madness Returns,PC,2011,Adventure,Electronic Arts,0.0,0.1,0.0,0.02,0.12,2011-06-14,"Electronic Arts, Spicy Horse Games",3.5,358.0,358.0,"Adventure, Brawler, Platform",2800.0,113.0,1200.0,636.0
The Legend of Heroes: Trails of Cold Steel II,PS3,2014,Role-Playing,Nippon Ichi Software,0.01,0.0,0.11,0.0,0.12,2014-09-25,"NIS America, Nihon Falcom",3.7,401.0,401.0,"Adventure, RPG, Turn Based Strategy",1700.0,45.0,707.0,319.0
Grand Theft Auto: San Andreas,X360,2008,Action,Take-Two Interactive,0.08,0.03,0.0,0.01,0.12,2004-10-26,"Rockstar Games, Rockstar North",4.1,1500.0,1500.0,"Adventure, Racing, Shooter",19000.0,270.0,2400.0,742.0
Sonic Adventure 2,DC,2001,Platform,Sega,0.0,0.0,0.12,0.0,0.12,2001-06-23,"Sega, Sonic Team USA",3.6,842.0,842.0,"Adventure, Platform",5100.0,89.0,1000.0,342.0
Psychonauts,XB,2005,Platform,THQ,0.09,0.03,0.0,0.0,0.12,2005-04-19,"Double Fine Productions, Majesco Entertainment",4.0,1200.0,1200.0,"Adventure, Platform",7100.0,388.0,4200.0,1200.0
Psychonauts,XB,2005,Platform,THQ,0.09,0.03,0.0,0.0,0.12,2005-04-19,"Double Fine Productions, Majesco Entertainment",4.0,1200.0,1200.0,"Adventure, Platform",7100.0,388.0,4200.0,1200.0
Deus Ex: Human Revolution,WiiU,2013,Shooter,Square Enix,0.06,0.05,0.0,0.01,0.12,2011-08-23,"Square Enix, Eidos Montréal",3.8,559.0,559.0,"RPG, Shooter",5800.0,65.0,1700.0,488.0
The Walking Dead: Season Two,X360,2014,Adventure,Telltale Games,0.04,0.07,0.0,0.01,0.12,2013-12-17,"Telltale Games, Skybound Games",3.5,559.0,559.0,"Adventure, Point-and-Click, Puzzle",6700.0,35.0,718.0,262.0
Yakuza Kiwami,PS3,2016,Adventure,Sega,0.0,0.0,0.12,0.0,0.12,2016-01-21,"Sega, Ryū Ga Gotoku Studios",3.7,1200.0,1200.0,"Adventure, Brawler, RPG",9700.0,439.0,3400.0,1000.0
Yakuza Kiwami,PS3,2016,Adventure,Sega,0.0,0.0,0.12,0.0,0.12,2016-01-21,"Sega, Ryū Ga Gotoku Studios",3.7,1200.0,1200.0,"Adventure, Brawler, RPG",9700.0,439.0,3400.0,1000.0
Yakuza Kiwami,PS3,2016,Adventure,Sega,0.0,0.0,0.12,0.0,0.12,2016-01-21,"Sega, Ryū Ga Gotoku Studios",3.7,1200.0,1200.0,"Adventure, Brawler, RPG",9700.0,439.0,3400.0,1000.0
Final Fantasy III,PSP,2012,Role-Playing,Square Enix,0.0,0.0,0.11,0.0,0.11,2006-08-24,"Square, Square Enix",3.1,342.0,342.0,"Adventure, RPG",2600.0,59.0,891.0,290.0
Life is Strange,XOne,2016,Adventure,Square Enix,0.08,0.02,0.0,0.01,0.11,2015-01-29,"""DONT NOD"", Square Enix",3.4,1400.0,1400.0,"Adventure, RPG",15000.0,209.0,2100.0,817.0
Life is Strange,XOne,2016,Adventure,Square Enix,0.08,0.02,0.0,0.01,0.11,2015-01-29,"""DONT NOD"", Square Enix",3.4,1400.0,1400.0,"Adventure, RPG",15000.0,209.0,2100.0,817.0
Life is Strange,XOne,2016,Adventure,Square Enix,0.08,0.02,0.0,0.01,0.11,2015-01-29,"""DONT NOD"", Square Enix",3.4,1400.0,1400.0,"Adventure, RPG",15000.0,209.0,2100.0,817.0
Puyo Puyo Tetris,3DS,2014,Puzzle,Sega,0.0,0.0,0.11,0.0,0.11,2014-02-06,"Sega, Sonic Team",3.8,233.0,233.0,"Puzzle, Strategy",3100.0,51.0,333.0,198.0
Machinarium,PC,2009,Adventure,Daedalic,0.0,0.09,0.0,0.02,0.11,2009-10-16,Amanita Design,3.7,222.0,222.0,"Adventure, Indie, Point-and-Click, Puzzle",1600.0,18.0,473.0,242.0
Tales of Berseria,PS3,2016,Role-Playing,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11,2016-08-18,"Bandai Namco Entertainment America, Bandai Namco Studios",3.7,555.0,555.0,RPG,3300.0,293.0,2400.0,657.0
Terraria,PSV,2013,Action,Screenlife,0.0,0.01,0.09,0.0,0.11,2011-05-16,"Re-Logic, Headup Games",4.0,1300.0,1300.0,"Adventure, Indie, Platform, RPG, Strategy",18000.0,673.0,2200.0,593.0
Sonic Generations,PC,2011,Platform,Sega,0.02,0.07,0.0,0.02,0.11,2011-11-01,"Sonic Team, Sega",3.8,1100.0,1100.0,"Adventure, Platform",9900.0,133.0,1700.0,480.0
Shovel Knight,WiiU,2015,Platform,Yacht Club Games,0.06,0.04,0.0,0.01,0.11,2014-06-26,Yacht Club Games,4.0,761.0,761.0,"Adventure, Indie, Platform",8500.0,135.0,1900.0,1200.0
Shovel Knight,WiiU,2015,Platform,Yacht Club Games,0.06,0.04,0.0,0.01,0.11,2014-06-26,Yacht Club Games,4.0,761.0,761.0,"Adventure, Indie, Platform",8500.0,135.0,1900.0,1200.0
The Wolf Among Us,PS3,2014,Adventure,Telltale Games,0.05,0.03,0.0,0.02,0.1,2013-10-11,Telltale Games,3.9,837.0,837.0,"Adventure, Point-and-Click",8100.0,81.0,1500.0,678.0
Beyond Good & Evil,XB,2003,Adventure,Ubisoft,0.08,0.02,0.0,0.0,0.1,2003-11-11,"Ubisoft Shanghai, Ubisoft",3.9,436.0,436.0,"Adventure, Shooter",2300.0,35.0,1500.0,629.0
Marvel vs. Capcom: Clash of Super Heroes,DC,1999,Fighting,Capcom,0.0,0.0,0.1,0.0,0.1,1998-01-12,"Virgin Interactive Entertainment (Europe) Ltd., Capcom",3.7,269.0,269.0,Fighting,2000.0,8.0,143.0,100.0
Persona 5,PS3,2016,Role-Playing,Unknown,0.0,0.0,0.1,0.0,0.1,2016-09-15,"Atlus, Atlus USA",4.1,1800.0,1800.0,"Adventure, RPG, Turn Based Strategy",16000.0,630.0,2800.0,1700.0
Persona 5,PS3,2016,Role-Playing,Unknown,0.0,0.0,0.1,0.0,0.1,2016-09-15,"Atlus, Atlus USA",4.1,1800.0,1800.0,"Adventure, RPG, Turn Based Strategy",16000.0,630.0,2800.0,1700.0
Persona 5,PS3,2016,Role-Playing,Unknown,0.0,0.0,0.1,0.0,0.1,2016-09-15,"Atlus, Atlus USA",4.1,1800.0,1800.0,"Adventure, RPG, Turn Based Strategy",16000.0,630.0,2800.0,1700.0
Psychonauts,PS2,2005,Platform,Majesco Entertainment,0.05,0.04,0.0,0.01,0.09,2005-04-19,"Double Fine Productions, Majesco Entertainment",4.0,1200.0,1200.0,"Adventure, Platform",7100.0,388.0,4200.0,1200.0
Psychonauts,PS2,2005,Platform,Majesco Entertainment,0.05,0.04,0.0,0.01,0.09,2005-04-19,"Double Fine Productions, Majesco Entertainment",4.0,1200.0,1200.0,"Adventure, Platform",7100.0,388.0,4200.0,1200.0
Digimon World: Next Order,PSV,2016,Action,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09,2016-03-17,"Bandai Namco Entertainment Europe, B.B. Studio",3.1,66.0,66.0,"Adventure, RPG, Simulator",321.0,40.0,242.0,133.0
Devil May Cry 4,PS4,2015,Action,Capcom,0.01,0.0,0.08,0.0,0.09,2008-01-31,"Capcom, Capcom Production Studio 1",3.6,511.0,511.0,"Adventure, Brawler",6500.0,84.0,1700.0,681.0
Ninja Gaiden Black,XB,2005,Action,Microsoft Game Studios,0.07,0.02,0.0,0.0,0.09,2005-09-20,"Team NINJA, Tecmo",4.3,294.0,294.0,"Adventure, Brawler",992.0,41.0,495.0,343.0
Shin Megami Tensei,PS,2001,Role-Playing,Atlus,0.0,0.0,0.09,0.01,0.09,1992-10-30,Atlus,3.3,433.0,433.0,RPG,1300.0,146.0,868.0,455.0
Ikaruga,GC,2003,Shooter,Atari,0.07,0.02,0.0,0.0,0.09,2001-12-20,Treasure,4.0,364.0,364.0,"Arcade, Indie, Puzzle, Shooter",1300.0,37.0,664.0,424.0
Back to the Future: The Game,PS3,2011,Adventure,Telltale Games,0.07,0.01,0.0,0.01,0.09,2010-12-22,Telltale Games,3.2,94.0,94.0,"Adventure, Point-and-Click",763.0,5.0,223.0,67.0
Killer7,PS2,2005,Action,Capcom,0.04,0.03,0.0,0.01,0.09,2005-06-09,"Capcom, Grasshopper Manufacture",4.3,1200.0,1200.0,"Adventure, Shooter",2800.0,237.0,2500.0,1300.0
Ys VIII: Lacrimosa of Dana,PSV,2016,Role-Playing,Nihon Falcom Corporation,0.0,0.0,0.09,0.0,0.09,2016-07-21,"NIS America, Nihon Falcom",4.2,620.0,620.0,"Adventure, RPG",1900.0,131.0,1100.0,575.0
Tom Clancy's Splinter Cell: Pandora Tomorrow,GC,2004,Action,Ubisoft,0.06,0.02,0.0,0.0,0.08,2004-03-23,"Ubisoft Shanghai, Ubisoft Entertainment",3.4,137.0,137.0,"Shooter, Tactical",1000.0,7.0,317.0,123.0
Final Fantasy VI,PS,1999,Role-Playing,Sony Computer Entertainment,0.0,0.0,0.08,0.01,0.08,1994-04-02,"Square Enix, Square",4.4,1600.0,1600.0,"Adventure, RPG",6100.0,312.0,3300.0,1300.0
Rayman Origins,PC,2012,Platform,Ubisoft,0.0,0.06,0.0,0.01,0.08,2011-11-15,"Ubisoft Montpellier, Ubisoft Entertainment",3.8,547.0,547.0,"Adventure, Platform",6200.0,85.0,1200.0,417.0
Terraria,3DS,2016,Action,505 Games,0.0,0.03,0.04,0.0,0.08,2011-05-16,"Re-Logic, Headup Games",4.0,1300.0,1300.0,"Adventure, Indie, Platform, RPG, Strategy",18000.0,673.0,2200.0,593.0
Resident Evil 3: Nemesis,GC,2003,Action,Capcom,0.06,0.02,0.0,0.0,0.08,1999-09-22,"Capcom, Capcom Planning Room 2",3.8,849.0,849.0,"Adventure, Shooter",4300.0,56.0,953.0,496.0
Metal Gear Solid V: The Phantom Pain,PC,2015,Action,Konami Digital Entertainment,0.0,0.07,0.0,0.0,0.08,2015-09-01,"Konami, Kojima Productions",3.8,1500.0,1500.0,"Adventure, Shooter, Tactical",14000.0,503.0,4500.0,1200.0
Shovel Knight,PS4,2015,Platform,Yacht Club Games,0.03,0.03,0.0,0.01,0.08,2014-06-26,Yacht Club Games,4.0,761.0,761.0,"Adventure, Indie, Platform",8500.0,135.0,1900.0,1200.0
Shovel Knight,PS4,2015,Platform,Yacht Club Games,0.03,0.03,0.0,0.01,0.08,2014-06-26,Yacht Club Games,4.0,761.0,761.0,"Adventure, Indie, Platform",8500.0,135.0,1900.0,1200.0
Beyond Good & Evil,GC,2003,Adventure,Ubisoft,0.06,0.01,0.0,0.0,0.07,2003-11-11,"Ubisoft Shanghai, Ubisoft",3.9,436.0,436.0,"Adventure, Shooter",2300.0,35.0,1500.0,629.0
The Wolf Among Us,XOne,2014,Adventure,Telltale Games,0.05,0.02,0.0,0.01,0.07,2013-10-11,Telltale Games,3.9,837.0,837.0,"Adventure, Point-and-Click",8100.0,81.0,1500.0,678.0
Dark Souls,PC,2012,Role-Playing,Namco Bandai Games,0.0,0.06,0.0,0.01,0.07,2011-09-22,"FromSoftware, Bandai Namco Entertainment",4.3,2100.0,2100.0,"Adventure, RPG",14000.0,447.0,2500.0,1400.0
Dark Souls,PC,2012,Role-Playing,Namco Bandai Games,0.0,0.06,0.0,0.01,0.07,2011-09-22,"FromSoftware, Bandai Namco Entertainment",4.3,2100.0,2100.0,"Adventure, RPG",14000.0,447.0,2500.0,1400.0
Dark Souls,PC,2012,Role-Playing,Namco Bandai Games,0.0,0.06,0.0,0.01,0.07,2011-09-22,"FromSoftware, Bandai Namco Entertainment",4.3,2100.0,2100.0,"Adventure, RPG",14000.0,447.0,2500.0,1400.0
"Flower, Sun, and Rain",DS,2008,Adventure,Rising Star Games,0.07,0.0,0.0,0.01,0.07,2001-05-02,"Grasshopper Manufacture, Victor Interactive Software",4.3,466.0,466.0,"Adventure, Puzzle",632.0,32.0,1000.0,1100.0
"Flower, Sun, and Rain",DS,2008,Adventure,Rising Star Games,0.07,0.0,0.0,0.01,0.07,2001-05-02,"Grasshopper Manufacture, Victor Interactive Software",4.3,466.0,466.0,"Adventure, Puzzle",632.0,32.0,1000.0,1100.0
Haunting Ground,PS2,2005,Action,Capcom,0.03,0.03,0.0,0.01,0.07,2005-04-21,"Capcom Production Studio 1, Capcom",3.8,281.0,281.0,Adventure,597.0,29.0,625.0,572.0
The Wolf Among Us,PSV,2014,Adventure,Telltale Games,0.05,0.0,0.0,0.02,0.07,2013-10-11,Telltale Games,3.9,837.0,837.0,"Adventure, Point-and-Click",8100.0,81.0,1500.0,678.0
Metal Gear Solid,GB,2000,Action,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07,1998-09-03,"Microsoft, Konami Computer Entertainment Japan",4.2,1900.0,1900.0,"Adventure, Tactical",12000.0,287.0,3000.0,1600.0
Resident Evil 5,PC,2009,Action,Capcom,0.01,0.04,0.0,0.01,0.07,2009-03-05,Capcom,3.1,1000.0,1000.0,"Adventure, Shooter",10000.0,176.0,1600.0,561.0
Alan Wake,PC,2012,Action,Nordic Games,0.0,0.06,0.0,0.01,0.07,2010-05-14,"Microsoft Game Studios, Remedy Entertainment",3.6,702.0,702.0,"Adventure, Shooter",6200.0,96.0,2000.0,741.0
Resident Evil 6,PS4,2016,Shooter,Capcom,0.05,0.0,0.0,0.01,0.07,2012-10-02,Capcom,2.5,888.0,888.0,"Adventure, Shooter",7800.0,189.0,1800.0,552.0
Resident Evil 6,PS4,2016,Shooter,Capcom,0.05,0.0,0.0,0.01,0.07,2012-10-02,Capcom,2.5,888.0,888.0,"Adventure, Shooter",7800.0,189.0,1800.0,552.0
